Gemeinden in Deutschland nach Fläche und Bevölkerung am 31.12.1985;;;;;;;;;;;;
;;;;;;;;;;;;
Satz-art;;Gemeindeschlüssel;;;;;Gemeindename;Fläche km2  ;Bevölkerung;;;
60;;8;1;15;;15;Gärtringen;20,2; 9 964; 4 961; 5 003;493
60;;8;1;15;;16;Gäufelden;20,15; 6 066; 2 971; 3 095;301
60;;8;1;15;;21;Herrenberg, Stadt;65,72; 25 785; 12 499; 13 286;392
60;;8;1;15;;22;Hildrizhausen;12,17; 2 835; 1 487; 1 348;233
60;;8;1;15;;24;Holzgerlingen;13,39; 8 668; 4 366; 4 302;647
60;;8;1;15;;28;Leonberg, Stadt;48,74; 39 708; 19 165; 20 543;815
60;;8;1;15;;29;Magstadt;19,12; 7 698; 3 847; 3 851;403
60;;8;1;15;;34;Mötzingen;8,15; 2 501; 1 258; 1 243;307
60;;8;1;15;;37;Nufringen;10,04; 3 991; 2 031; 1 960;398
60;;8;1;15;;41;Renningen, Stadt;31,13; 13 268; 6 581; 6 687;426
60;;8;1;15;;42;Rutesheim;16,24; 8 341; 4 140; 4 201;514
60;;8;1;15;;44;Schönaich;14,16; 9 404; 4 714; 4 690;664
60;;8;1;15;;45;Sindelfingen, Stadt;50,86; 55 501; 27 700; 27 801;1 091
60;;8;1;15;;46;Steinenbronn;9,73; 4 619; 2 288; 2 331;475
60;;8;1;15;;48;Waldenbuch, Stadt;22,69; 7 396; 3 604; 3 792;326
60;;8;1;15;;50;Weil Der Stadt, Stadt;43,17; 15 870; 7 923; 7 947;368
60;;8;1;15;;51;Weil im Schönbuch;26,14; 8 308; 4 130; 4 178;318
60;;8;1;15;;52;Weissach;22,14; 6 224; 3 147; 3 077;281
60;;8;1;15;;53;Jettingen;21,11; 5 269; 2 586; 2 683;250
60;;8;1;15;;54;Grafenau;13,04; 5 137; 2 549; 2 588;394
40;;8;1;16;;;Esslingen;;;;;
60;;8;1;16;;4;Altbach;3,35; 5 411; 2 652; 2 759;1 615
60;;8;1;16;;5;Altdorf;3,25;848;420;428;261
60;;8;1;16;;6;Altenriet;3,35; 1 422;698;724;424
60;;8;1;16;;7;Baltmannsweiler;18,54; 5 206; 2 606; 2 600;281
60;;8;1;16;;8;Bempflingen;6,27; 3 054; 1 496; 1 558;487
60;;8;1;16;;11;Beuren;11,7; 3 255; 1 603; 1 652;278
60;;8;1;16;;12;Bissingen An Der Teck;17,05; 3 181; 1 605; 1 576;187
60;;8;1;16;;14;Deizisau;5,18; 5 915; 2 959; 2 956;1 142
60;;8;1;16;;15;Denkendorf;13,05; 9 421; 4 690; 4 731;722
60;;8;1;16;;16;Dettingen Unter Teck;15,18; 5 076; 2 483; 2 593;334
60;;8;1;16;;18;Erkenbrechtsweiler;6,92; 1 782;895;887;258
60;;8;1;16;;19;Esslingen Am Neckar, Stadt;46,44; 87 467; 42 604; 44 863;1 883
60;;8;1;16;;20;Frickenhausen;11,35; 8 556; 4 179; 4 377;754
60;;8;1;16;;22;Grossbettlingen;4,23; 3 583; 1 750; 1 833;847
60;;8;1;16;;27;Hochdorf;7,75; 4 037; 2 032; 2 005;521
60;;8;1;16;;29;Holzmaden;3,09; 1 625;801;824;526
60;;8;1;16;;33;Kirchheim Unter Teck, Stadt;40,47; 33 420; 16 119; 17 301;826
60;;8;1;16;;35;Köngen;12,52; 8 151; 4 011; 4 140;651
60;;8;1;16;;36;Kohlberg;4,39; 2 123; 1 061; 1 062;484
60;;8;1;16;;37;Lichtenwald;10,81; 2 378; 1 160; 1 218;220
60;;8;1;16;;41;Neckartailfingen;8,27; 3 264; 1 620; 1 644;395
60;;8;1;16;;42;Neckartenzlingen;9,04; 5 290; 2 592; 2 698;585
60;;8;1;16;;43;Neidlingen;12,64; 1 501;726;775;119
60;;8;1;16;;46;Neuffen, Stadt;17,44; 5 049; 2 471; 2 578;290
60;;8;1;16;;47;Neuhausen Auf Den Fildern;12,47; 10 385; 5 094; 5 291;833
60;;8;1;16;;48;Notzingen;7,7; 3 001; 1 468; 1 533;390
60;;8;1;16;;49;Nürtingen, Stadt;46,89; 35 681; 17 105; 18 576;761
60;;8;1;16;;50;Oberboihingen;6,33; 4 344; 2 146; 2 198;686
60;;8;1;16;;53;Ohmden;5,55; 1 536;797;739;277
60;;8;1;16;;54;Owen, Stadt;9,7; 2 884; 1 442; 1 442;297
60;;8;1;16;;56;Plochingen, Stadt;10,66; 12 097; 6 072; 6 025;1 135
60;;8;1;16;;58;Reichenbach An Der Fils;7,43; 6 912; 3 387; 3 525;930
60;;8;1;16;;63;Schlaitdorf;7,31; 1 385;683;702;189
60;;8;1;16;;68;Unterensingen;7,63; 3 904; 1 967; 1 937;512
60;;8;1;16;;70;Weilheim An Der Teck, Stadt;26,51; 8 132; 4 015; 4 117;307
60;;8;1;16;;71;Wendlingen Am Neckar, Stadt;12,12; 14 403; 7 155; 7 248;1 188
60;;8;1;16;;72;Wernau (Neckar), Stadt;10,89; 11 763; 5 738; 6 025;1 080
60;;8;1;16;;73;Wolfschlugen;7,12; 5 097; 2 510; 2 587;716
60;;8;1;16;;76;Aichwald;14,68; 7 714; 3 802; 3 912;525
60;;8;1;16;;77;Filderstadt, Stadt;38,55; 36 757; 18 221; 18 536;953
60;;8;1;16;;78;Leinfelden-Echterdingen, Stadt;29,9; 35 031; 17 254; 17 777;1 172
60;;8;1;16;;79;Lenningen;41,44; 7 710; 3 826; 3 884;186
60;;8;1;16;;80;Ostfildern, Stadt;22,82; 28 094; 13 795; 14 299;1 231
60;;8;1;16;;81;Aichtal, Stadt;23,65; 8 517; 4 207; 4 310;360
40;;8;1;17;;;Göppingen;;;;;
60;;8;1;17;;1;Adelberg;9,49; 1 677;825;852;177
60;;8;1;17;;2;Aichelberg;4,01;846;414;432;211
60;;8;1;17;;3;Albershausen;6,5; 3 640; 1 763; 1 877;560
60;;8;1;17;;6;Bad Ditzenbach;25,46; 2 935; 1 399; 1 536;115
60;;8;1;17;;7;Bad Überkingen;24,03; 4 175; 2 033; 2 142;174
60;;8;1;17;;9;Birenbach;2,5; 1 631;820;811;652
60;;8;1;17;;10;Böhmenkirch;51,08; 4 542; 2 202; 2 340;89
60;;8;1;17;;11;Börtlingen;8,26; 1 604;774;830;194
60;;8;1;17;;12;Boll;10,96; 4 391; 2 004; 2 387;401
60;;8;1;17;;14;Deggingen;22,71; 5 544; 2 640; 2 904;244
60;;8;1;17;;15;Donzdorf, Stadt;39,82; 10 889; 5 317; 5 572;273
60;;8;1;17;;16;Drackenstein;5,69;338;171;167;59
60;;8;1;17;;17;Dürnau;5,37; 1 520;726;794;283
60;;8;1;17;;18;Ebersbach An Der Fils, Stadt;26,27; 14 406; 7 092; 7 314;548
60;;8;1;17;;19;Eislingen/ Fils, Stadt;16,42; 17 810; 8 638; 9 172;1 085
60;;8;1;17;;20;Eschenbach;4,82; 1 684;820;864;349
60;;8;1;17;;23;Gammelshausen;3,31; 1 510;760;750;456
60;;8;1;17;;24;Geislingen An Der Steige, Stadt;75,82; 26 139; 12 553; 13 586;345
60;;8;1;17;;25;Gingen An Der Fils;10,01; 4 098; 1 910; 2 188;409
60;;8;1;17;;26;Göppingen, Stadt;59,19; 51 471; 23 978; 27 493;870
60;;8;1;17;;28;Gruibingen;23,05; 1 744;889;855;76
60;;8;1;17;;29;Hattenhofen;7,64; 2 744; 1 382; 1 362;359
60;;8;1;17;;30;Heiningen;12,46; 4 921; 2 431; 2 490;395
60;;8;1;17;;31;Hohenstadt;11,63;571;314;257;49
60;;8;1;17;;33;Kuchen;8,95; 5 580; 2 708; 2 872;623
60;;8;1;17;;35;Mühlhausen im Täle;6,33;930;447;483;147
60;;8;1;17;;37;Ottenbach;11,9; 2 076;985; 1 091;174
60;;8;1;17;;38;Rechberghausen;6,4; 4 999; 2 361; 2 638;781
60;;8;1;17;;42;Salach;8,29; 6 561; 3 062; 3 499;791
60;;8;1;17;;43;Schlat;9,68; 1 652;830;822;171
60;;8;1;17;;44;Schlierbach;10,97; 3 416; 1 674; 1 742;311
60;;8;1;17;;49;Süßen;12,78; 8 572; 4 215; 4 357;671
60;;8;1;17;;51;Uhingen;24,78; 11 825; 5 817; 6 008;477
60;;8;1;17;;53;Wäschenbeuren;12,95; 2 728; 1 329; 1 399;211
60;;8;1;17;;55;Wangen;9,68; 2 983; 1 469; 1 514;308
60;;8;1;17;;58;Wiesensteig, Stadt;23,41; 2 376; 1 173; 1 203;101
60;;8;1;17;;60;Zell Unter Aichelberg;6,39; 2 301; 1 123; 1 178;360
60;;8;1;17;;61;Lauterstein, Stadt;23,32; 2 570; 1 237; 1 333;110
40;;8;1;18;;;Ludwigsburg;;;;;
60;;8;1;18;;1;Affalterbach;10,15; 4 276; 2 189; 2 087;421
60;;8;1;18;;3;Asperg, Stadt;5,8; 11 271; 5 573; 5 698;1 943
60;;8;1;18;;6;Benningen Am Neckar;4,87; 4 497; 2 230; 2 267;923
60;;8;1;18;;7;Besigheim, Stadt;16,84; 8 797; 4 162; 4 635;522
60;;8;1;18;;10;Bönnigheim, Stadt;20,13; 6 416; 3 293; 3 123;319
60;;8;1;18;;11;Ditzingen, Stadt;30,41; 22 119; 11 045; 11 074;727
60;;8;1;18;;12;Eberdingen;26,22; 5 438; 2 737; 2 701;207
60;;8;1;18;;14;Erdmannhausen;8,72; 4 015; 1 983; 2 032;460
60;;8;1;18;;15;Erligheim;6,19; 1 889;903;986;305
60;;8;1;18;;16;Freudental;3,07; 2 107; 1 045; 1 062;686
60;;8;1;18;;18;Gemmrigheim;8,23; 3 292; 1 678; 1 614;400
60;;8;1;18;;19;Gerlingen, Stadt;17; 17 988; 8 779; 9 209;1 058
60;;8;1;18;;21;Grossbottwar, Stadt;25,84; 6 652; 3 233; 3 419;257
60;;8;1;18;;27;Hemmingen;12,34; 7 041; 3 585; 3 456;571
60;;8;1;18;;28;Hessigheim;5,03; 1 716;845;871;341
60;;8;1;18;;40;Kirchheim Am Neckar;8,52; 4 254; 2 017; 2 237;499
60;;8;1;18;;46;Kornwestheim, Stadt;14,55; 26 619; 13 091; 13 528;1 829
60;;8;1;18;;47;Löchgau;10,95; 4 429; 2 187; 2 242;404
60;;8;1;18;;48;Ludwigsburg, Stadt;43,66; 76 973; 36 382; 40 591;1 763
60;;8;1;18;;49;Marbach Am Neckar, Stadt;18,05; 12 272; 5 906; 6 366;680
60;;8;1;18;;50;Markgröningen, Stadt;28,16; 12 260; 5 997; 6 263;435
60;;8;1;18;;51;Möglingen;9,93; 10 017; 5 101; 4 916;1 009
60;;8;1;18;;53;Mundelsheim;10,19; 2 836; 1 473; 1 363;278
60;;8;1;18;;54;Murr;7,79; 4 354; 2 105; 2 249;559
60;;8;1;18;;59;Oberriexingen, Stadt;8,17; 2 361; 1 189; 1 172;289
60;;8;1;18;;60;Oberstenfeld;21,11; 7 177; 3 538; 3 639;340
60;;8;1;18;;63;Pleidelsheim;10,18; 4 192; 2 060; 2 132;412
60;;8;1;18;;67;Schwieberdingen;14,87; 9 265; 4 691; 4 574;623
60;;8;1;18;;68;Sersheim;11,48; 4 027; 1 971; 2 056;351
60;;8;1;18;;70;Steinheim An Der Murr, Stadt;23,19; 9 127; 4 448; 4 679;394
60;;8;1;18;;71;Tamm;8,77; 10 260; 5 083; 5 177;1 170
60;;8;1;18;;73;Vaihingen An Der Enz, Stadt;73,4; 22 644; 11 198; 11 446;309
60;;8;1;18;;74;Walheim;6,14; 2 598; 1 239; 1 359;423
60;;8;1;18;;76;Sachsenheim, Stadt;57,92; 14 164; 6 892; 7 272;245
60;;8;1;18;;77;Ingersheim;11,55; 4 965; 2 405; 2 560;430
60;;8;1;18;;78;Freiberg Am Neckar, Stadt;13,14; 13 650; 6 819; 6 831;1 039
60;;8;1;18;;79;Bietigheim-Bissingen, Stadt;31,3; 35 338; 17 010; 18 328;1 129
60;;8;1;18;;80;Korntal-Münchingen, Stadt;20,71; 16 430; 8 073; 8 357;793
60;;8;1;18;;81;Remseck Am Neckar;22,6; 16 528; 8 125; 8 403;731
40;;8;1;19;;;Rems-Murr-Kreis;;;;;
60;;8;1;19;;1;Alfdorf;68,5; 5 678; 2 852; 2 826;83
60;;8;1;19;;3;Allmersbach Im Tal;7,96; 4 096; 2 046; 2 050;515
60;;8;1;19;;4;Althütte;18,15; 3 473; 1 669; 1 804;191
60;;8;1;19;;6;Auenwald;19,75; 5 209; 2 550; 2 659;264
60;;8;1;19;;8;Backnang, Stadt;39,37; 29 296; 14 190; 15 106;744
60;;8;1;19;;18;Burgstetten;10,29; 2 900; 1 390; 1 510;282
60;;8;1;19;;20;Fellbach, Stadt;27,66; 39 378; 18 857; 20 521;1 424
60;;8;1;19;;24;Grosserlach;27,14; 2 584; 1 537; 1 047;95
60;;8;1;19;;37;Kaisersbach;27,94; 2 097; 1 052; 1 045;75
60;;8;1;19;;38;Kirchberg An Der Murr;13,18; 3 226; 1 642; 1 584;245
60;;8;1;19;;41;Korb;8,54; 9 301; 4 599; 4 702;1 089
60;;8;1;19;;42;Leutenbach;14,72; 9 005; 4 471; 4 534;612
60;;8;1;19;;44;Murrhardt, Stadt;71,14; 13 045; 6 186; 6 859;183
60;;8;1;19;;53;Oppenweiler;19,83; 3 671; 1 796; 1 875;185
60;;8;1;19;;55;Plüderhausen;26,13; 8 422; 4 118; 4 304;322
60;;8;1;19;;61;Rudersberg;39,37; 9 553; 4 772; 4 781;243
60;;8;1;19;;67;Schorndorf, Stadt;56,86; 34 438; 16 484; 17 954;606
60;;8;1;19;;68;Schwaikheim;9,22; 7 674; 3 761; 3 913;832
60;;8;1;19;;69;Spiegelberg;28,22; 1 696;852;844;60
60;;8;1;19;;75;Sulzbach An Der Murr;40,11; 4 739; 2 273; 2 466;118
60;;8;1;19;;76;Urbach;20,77; 6 919; 3 426; 3 493;333
60;;8;1;19;;79;Waiblingen, Stadt;42,69; 44 570; 21 462; 23 108;1 044
60;;8;1;19;;83;Weissach Im Tal;14,13; 5 884; 2 940; 2 944;416
60;;8;1;19;;84;Welzheim, Stadt;37,99; 8 602; 4 081; 4 521;226
60;;8;1;19;;85;Winnenden, Stadt;28,05; 22 531; 10 868; 11 663;803
60;;8;1;19;;86;Winterbach;17,1; 6 755; 3 280; 3 475;395
60;;8;1;19;;87;Aspach;35,46; 6 373; 3 132; 3 241;180
60;;8;1;19;;89;Berglen;25,87; 5 176; 2 536; 2 640;200
60;;8;1;19;;90;Remshalden;15,15; 12 600; 6 150; 6 450;832
60;;8;1;19;;91;Weinstadt, Stadt;31,71; 23 255; 11 357; 11 898;733
60;;8;1;19;;93;Kernen Im Remstal;15,06; 14 052; 6 798; 7 254;933
40;;8;1;21;;;Heilbronn, Stadt;;;;;
60;;8;1;21;;0;Heilbronn, Stadt;99,86; 111 338; 52 798; 58 540;1 115
40;;8;1;25;;;Heilbronn;;;;;
60;;8;1;25;;1;Abstatt;9,66; 2 653; 1 320; 1 333;275
60;;8;1;25;;5;Bad Friedrichshall, Stadt;24,7; 11 948; 5 728; 6 220;484
60;;8;1;25;;6;Bad Rappenau, Stadt;73,57; 14 431; 6 789; 7 642;196
60;;8;1;25;;7;Bad Wimpfen, Stadt;19,38; 5 838; 2 834; 3 004;301
60;;8;1;25;;8;Beilstein, Stadt;25,26; 5 204; 2 554; 2 650;206
60;;8;1;25;;13;Brackenheim, Stadt;45,76; 10 467; 5 079; 5 388;229
60;;8;1;25;;17;Cleebronn;17,09; 1 994;984; 1 010;117
60;;8;1;25;;21;Eberstadt;12,5; 2 424; 1 217; 1 207;194
60;;8;1;25;;24;Ellhofen;5,88; 2 587; 1 291; 1 296;440
60;;8;1;25;;26;Eppingen, Stadt;88,59; 15 333; 7 466; 7 867;173
60;;8;1;25;;27;Erlenbach;12,73; 3 643; 1 803; 1 840;286
60;;8;1;25;;30;Flein;8,47; 5 326; 2 609; 2 717;629
60;;8;1;25;;34;Gemmingen;19,08; 4 061; 2 004; 2 057;213
60;;8;1;25;;38;Güglingen, Stadt;16,22; 4 485; 2 227; 2 258;277
60;;8;1;25;;39;Gundelsheim, Stadt;38,45; 6 341; 3 032; 3 309;165
60;;8;1;25;;46;Ilsfeld;26,16; 6 578; 3 258; 3 320;251
60;;8;1;25;;47;Ittlingen;14,11; 1 818;902;916;129
60;;8;1;25;;48;Jagsthausen;17,67; 1 358;671;687;77
60;;8;1;25;;49;Kirchardt;21,5; 3 898; 1 927; 1 971;181
60;;8;1;25;;56;Lauffen Am Neckar, Stadt;22,63; 8 854; 4 195; 4 659;391
60;;8;1;25;;57;Lehrensteinsfeld;6,22; 1 684;821;863;271
60;;8;1;25;;58;Leingarten;23,48; 7 751; 3 743; 4 008;330
60;;8;1;25;;59;Löwenstein, Stadt;23,46; 2 681; 1 288; 1 393;114
60;;8;1;25;;61;Massenbachhausen;8,77; 2 752; 1 356; 1 396;314
60;;8;1;25;;63;Möckmühl, Stadt;49,6; 5 964; 2 983; 2 981;120
60;;8;1;25;;65;Neckarsulm, Stadt;24,94; 21 912; 10 876; 11 036;879
60;;8;1;25;;66;Neckarwestheim;13,97; 2 410; 1 293; 1 117;173
60;;8;1;25;;68;Neudenau, Stadt;32,93; 4 205; 2 068; 2 137;128
60;;8;1;25;;69;Neuenstadt Am Kocher, Stadt;41,18; 7 138; 3 503; 3 635;173
60;;8;1;25;;74;Nordheim;12,71; 5 472; 2 713; 2 759;431
60;;8;1;25;;78;Oedheim;21,24; 4 357; 2 178; 2 179;205
60;;8;1;25;;79;Offenau;5,65; 2 334; 1 233; 1 101;413
60;;8;1;25;;81;Pfaffenhofen;12,07; 1 964;938; 1 026;163
60;;8;1;25;;84;Roigheim;14,01; 1 334;668;666;95
60;;8;1;25;;86;Schwaigern, Stadt;49,49; 8 826; 4 295; 4 531;178
60;;8;1;25;;87;Siegelsbach;7,68; 1 335;635;700;174
60;;8;1;25;;94;Talheim;11,61; 3 483; 1 691; 1 792;300
60;;8;1;25;;96;Untereisesheim;3,67; 3 016; 1 452; 1 564;822
60;;8;1;25;;98;Untergruppenbach;27,27; 6 609; 3 237; 3 372;242
60;;8;1;25;;102;Weinsberg, Stadt;22,22; 9 119; 4 414; 4 705;410
60;;8;1;25;;103;Widdern, Stadt;25,24; 1 547;751;796;61
60;;8;1;25;;107;Wüstenrot;30,02; 5 639; 2 583; 3 056;188
60;;8;1;25;;108;Zaberfeld;22,18; 2 851; 1 391; 1 460;129
60;;8;1;25;;110;Obersulm;31,07; 11 183; 5 352; 5 831;360
60;;8;1;25;;111;Hardthausen Am Kocher;35,55; 2 781; 1 391; 1 390;78
60;;8;1;25;;113;Langenbrettach;23,97; 2 558; 1 265; 1 293;107
40;;8;1;26;;;Hohenlohekreis;;;;;
60;;8;1;26;;11;Bretzfeld;64,69; 8 718; 4 282; 4 436;135
60;;8;1;26;;20;Dörzbach;32,37; 1 835;899;936;57
60;;8;1;26;;28;Forchtenberg, Stadt;38,03; 3 816; 1 916; 1 900;100
60;;8;1;26;;39;Ingelfingen, Stadt;46,47; 5 404; 2 680; 2 724;116
60;;8;1;26;;45;Krautheim, Stadt;52,91; 3 923; 1 909; 2 014;74
60;;8;1;26;;46;Künzelsau, Stadt;75,16; 11 733; 5 620; 6 113;156
60;;8;1;26;;47;Kupferzell;54,27; 4 245; 2 025; 2 220;78
60;;8;1;26;;56;Mulfingen;80,05; 3 263; 1 639; 1 624;41
60;;8;1;26;;58;Neuenstein, Stadt;47,83; 5 205; 2 563; 2 642;109
60;;8;1;26;;60;Niedernhall, Stadt;17,71; 3 294; 1 603; 1 691;186
60;;8;1;26;;66;Öhringen, Stadt;67,77; 16 510; 7 857; 8 653;244
60;;8;1;26;;69;Pfedelbach;41,27; 6 663; 3 255; 3 408;161
60;;8;1;26;;72;Schöntal;81,64; 5 334; 2 697; 2 637;65
60;;8;1;26;;85;Waldenburg, Stadt;31,57; 2 578; 1 138; 1 440;82
60;;8;1;26;;86;Weissbach;12,82; 1 610;808;802;126
60;;8;1;26;;94;Zweiflingen;32,1; 1 379;706;673;43
40;;8;1;27;;;Schwäbisch Hall;;;;;
60;;8;1;27;;8;Blaufelden;90,17; 4 362; 2 149; 2 213;48
60;;8;1;27;;9;Braunsbach;52,83; 2 332; 1 138; 1 194;44
60;;8;1;27;;12;Bühlertann;23,59; 2 200; 1 092; 1 108;93
60;;8;1;27;;13;Bühlerzell;49,32; 1 668;814;854;34
60;;8;1;27;;14;Crailsheim, Stadt;109,08; 25 199; 11 927; 13 272;231
60;;8;1;27;;23;Fichtenberg;24,19; 2 426; 1 165; 1 261;100
60;;8;1;27;;25;Gaildorf, Stadt;62,56; 10 179; 4 872; 5 307;163
60;;8;1;27;;32;Gerabronn, Stadt;40,37; 3 697; 1 821; 1 876;92
60;;8;1;27;;43;Ilshofen, Stadt;54,88; 4 304; 2 150; 2 154;78
60;;8;1;27;;46;Kirchberg An Der Jagst, Stadt;40,92; 3 444; 1 686; 1 758;84
60;;8;1;27;;47;Langenburg, Stadt;31,4; 1 825;879;946;58
60;;8;1;27;;52;Mainhardt;58,69; 4 248; 2 114; 2 134;72
60;;8;1;27;;56;Michelbach An Der Bilz;17,69; 2 771; 1 373; 1 398;157
60;;8;1;27;;59;Michelfeld;35,22; 2 502; 1 226; 1 276;71
60;;8;1;27;;62;Oberrot;37,91; 2 832; 1 386; 1 446;75
60;;8;1;27;;63;Obersontheim;54,82; 3 642; 1 725; 1 917;66
60;;8;1;27;;71;Rot Am See;74,73; 4 215; 2 081; 2 134;56
60;;8;1;27;;73;Satteldorf;46,21; 3 662; 1 816; 1 846;79
60;;8;1;27;;75;Schrozberg, Stadt;105,24; 5 147; 2 519; 2 628;49
60;;8;1;27;;76;Schwäbisch Hall, Stadt;104,24; 30 913; 14 218; 16 695;297
60;;8;1;27;;79;Sulzbach-Laufen;43,96; 2 161; 1 093; 1 068;49
60;;8;1;27;;86;Untermünkheim;27,15; 2 440; 1 220; 1 220;90
60;;8;1;27;;89;Vellberg, Stadt;31,89; 3 561; 1 770; 1 791;112
60;;8;1;27;;91;Wallhausen;25,47; 2 021;982; 1 039;79
60;;8;1;27;;99;Wolpertshausen;27,42; 1 195;628;567;44
60;;8;1;27;;100;Rosengarten;31; 3 941; 1 857; 2 084;127
60;;8;1;27;;101;Kressberg;48,45; 3 274; 1 629; 1 645;68
60;;8;1;27;;102;Fichtenau;31,28; 4 708; 2 334; 2 374;151
60;;8;1;27;;103;Frankenhardt;69,87; 3 899; 1 971; 1 928;56
60;;8;1;27;;104;Stimpfach;33,36; 2 336; 1 162; 1 174;70
40;;8;1;28;;;Main-Tauber-Kreis;;;;;
60;;8;1;28;;6;Assamstadt;17,2; 1 625;807;818;94
60;;8;1;28;;7;Bad Mergentheim, Stadt;129,96; 19 491; 8 720; 10 771;150
60;;8;1;28;;14;Boxberg, Stadt;101,76; 6 245; 3 013; 3 232;61
60;;8;1;28;;20;Creglingen, Stadt;117,2; 4 828; 2 409; 2 419;41
60;;8;1;28;;39;Freudenberg, Stadt;34,81; 3 691; 1 756; 1 935;106
60;;8;1;28;;45;Grossrinderfeld;56,64; 3 395; 1 696; 1 699;60
60;;8;1;28;;47;Grünsfeld, Stadt;44,72; 3 247; 1 649; 1 598;73
60;;8;1;28;;58;Igersheim;42,84; 4 633; 2 224; 2 409;108
60;;8;1;28;;61;Königheim;61,26; 3 305; 1 630; 1 675;54
60;;8;1;28;;64;Külsheim, Stadt;81,46; 5 707; 3 157; 2 550;70
60;;8;1;28;;82;Niederstetten, Stadt;104,04; 4 902; 2 495; 2 407;47
60;;8;1;28;;115;Tauberbischofsheim, Stadt;69,04; 12 094; 5 811; 6 283;175
60;;8;1;28;;126;Weikersheim, Stadt;80,94; 6 383; 3 089; 3 294;79
60;;8;1;28;;128;Werbach;43,19; 3 373; 1 701; 1 672;78
60;;8;1;28;;131;Wertheim, Stadt;138,68; 19 635; 9 225; 10 410;142
60;;8;1;28;;137;Wittighausen;32,37; 1 710;851;859;53
60;;8;1;28;;138;Ahorn;54,03; 2 063; 1 013; 1 050;38
60;;8;1;28;;139;Lauda-Königshofen, Stadt;94,47; 14 360; 7 002; 7 358;152
40;;8;1;35;;;Heidenheim;;;;;
60;;8;1;35;;10;Dischingen;78,06; 4 149; 2 070; 2 079;53
60;;8;1;35;;15;Gerstetten;92,43; 10 242; 4 952; 5 290;111
60;;8;1;35;;16;Giengen An Der Brenz, Stadt;44,06; 18 297; 8 795; 9 502;415
60;;8;1;35;;19;Heidenheim An Der Brenz, Stadt;107,11; 47 584; 22 263; 25 321;444
60;;8;1;35;;20;Herbrechtingen, Stadt;58,63; 11 784; 5 694; 6 090;201
60;;8;1;35;;21;Hermaringen;15,26; 2 082; 1 039; 1 043;136
60;;8;1;35;;25;Königsbronn;45,53; 7 092; 3 409; 3 683;156
60;;8;1;35;;26;Nattheim;45; 5 447; 2 668; 2 779;121
60;;8;1;35;;27;Niederstotzingen, Stadt;29,81; 3 829; 1 827; 2 002;128
60;;8;1;35;;31;Sontheim An Der Brenz;28,92; 5 069; 2 531; 2 538;175
60;;8;1;35;;32;Steinheim Am Albuch;82,4; 7 925; 3 870; 4 055;96
40;;8;1;36;;;Ostalbkreis;;;;;
60;;8;1;36;;2;Abtsgmünd;71,59; 6 117; 2 966; 3 151;85
60;;8;1;36;;3;Adelmannsfelden;22,9; 1 440;687;753;63
60;;8;1;36;;7;Bartholomä;20,96; 1 821;916;905;87
60;;8;1;36;;9;Böbingen an der Rems;12,23; 3 758; 1 832; 1 926;307
60;;8;1;36;;10;Bopfingen, Stadt;77; 10 989; 5 254; 5 735;143
60;;8;1;36;;15;Durlangen;10,43; 2 592; 1 332; 1 260;249
60;;8;1;36;;18;Ellenberg;30,18; 1 476;738;738;49
60;;8;1;36;;19;Ellwangen (Jagst), Stadt;127,44; 21 083; 10 220; 10 863;165
60;;8;1;36;;20;Eschach;20,27; 1 356;662;694;67
60;;8;1;36;;21;Essingen;58,29; 5 106; 2 527; 2 579;88
60;;8;1;36;;24;Göggingen;11,38; 1 760;856;904;155
60;;8;1;36;;27;Gschwend;54,51; 4 324; 2 078; 2 246;79
60;;8;1;36;;28;Heubach, Stadt;25,8; 8 483; 3 993; 4 490;329
60;;8;1;36;;29;Heuchlingen;9,04; 1 558;785;773;172
60;;8;1;36;;33;Hüttlingen;18,7; 5 136; 2 522; 2 614;275
60;;8;1;36;;34;Iggingen;11,44; 1 915;955;960;167
60;;8;1;36;;35;Jagstzell;37,96; 2 059; 1 004; 1 055;54
60;;8;1;36;;37;Kirchheim Am Ries;21,05; 1 644;779;865;78
60;;8;1;36;;38;Lauchheim, Stadt;40,97; 3 480; 1 697; 1 783;85
60;;8;1;36;;40;Leinzell;2,1; 2 112; 1 035; 1 077;1 006
60;;8;1;36;;42;Lorch, Stadt;34,26; 9 490; 4 583; 4 907;277
60;;8;1;36;;43;Mögglingen;10,27; 3 319; 1 627; 1 692;323
60;;8;1;36;;44;Mutlangen;8,78; 5 053; 2 367; 2 686;576
60;;8;1;36;;45;Neresheim, Stadt;118,56; 7 058; 3 581; 3 477;60
60;;8;1;36;;46;Neuler;36,27; 2 498; 1 296; 1 202;69
60;;8;1;36;;49;Obergröningen;5,86;401;210;191;68
60;;8;1;36;;50;Oberkochen, Stadt;23,56; 7 895; 3 815; 4 080;335
60;;8;1;36;;60;Rosenberg;41,02; 2 162; 1 100; 1 062;53
60;;8;1;36;;61;Ruppertshofen;14,22; 1 271;626;645;89
60;;8;1;36;;62;Schechingen;11,86; 1 557;790;767;131
60;;8;1;36;;65;Schwäbisch Gmünd, Stadt;113,78; 56 117; 26 233; 29 884;493
60;;8;1;36;;66;Spraitbach;12,39; 2 883; 1 428; 1 455;233
60;;8;1;36;;68;Stödtlen;31,18; 1 736;886;850;56
