Gemeinden in Deutschland nach Fläche und Bevölkerung am 31.12.1980;;;;;;;;;;;;
;;;;;;;;;;;;
Satz-art;;Gemeindeschlüssel;;;;;Gemeindename;Fläche km2  ;Bevölkerung;;;
;;Land;RB;Kreis;;Gem;;;insgesamt;männlich;weiblich;je km2
;;Gebietsstand am 31.12.1980;;;;;;am 31.12.1980 (Jahr);;;;
;;;;;;;;;;;;
60;;9;1;84;;112;Aschheim;28,04; 4 049; 2 046; 2 003;144
60;;9;1;84;;113;Baierbrunn;7,19; 2 121; 1 013; 1 108;295
60;;9;1;84;;114;Brunnthal;26,61; 3 337; 1 771; 1 566;125
60;;9;1;84;;118;Feldkirchen;6,41; 4 454; 2 522; 1 932;695
60;;9;1;84;;119;Garching b. München;28,14; 11 619; 6 071; 5 548;413
60;;9;1;84;;120;Gräfelfing;9,58; 12 844; 5 860; 6 984;1 341
60;;9;1;84;;121;Grasbrunn;23,59; 3 385; 1 667; 1 718;143
60;;9;1;84;;122;Grünwald;7,64; 9 649; 4 379; 5 270;1 263
60;;9;1;84;;123;Haar;12,9; 19 682; 9 578; 10 104;1 526
60;;9;1;84;;127;Höhenkirchen;15,2; 5 365; 2 660; 2 705;353
60;;9;1;84;;129;Hohenbrunn;16,84; 6 834; 3 416; 3 418;406
60;;9;1;84;;130;Ismaning;40,17; 12 545; 6 172; 6 373;312
60;;9;1;84;;131;Kirchheim b. München;15,51; 7 981; 3 969; 4 012;515
60;;9;1;84;;132;Neuried;5,03; 4 921; 2 429; 2 492;978
60;;9;1;84;;134;Oberhaching;26,28; 8 715; 4 215; 4 500;332
60;;9;1;84;;135;Oberschleissheim;30,6; 9 535; 4 671; 4 864;312
60;;9;1;84;;136;Ottobrunn;5,23; 19 894; 9 659; 10 235;3 804
60;;9;1;84;;137;Aying;43,96; 2 897; 1 406; 1 491;66
60;;9;1;84;;138;Planegg;9,39; 8 723; 4 261; 4 462;929
60;;9;1;84;;139;Pullach I. Isartal;7,41; 7 791; 3 699; 4 092;1 051
60;;9;1;84;;140;Putzbrunn;11,15; 5 063; 2 504; 2 559;454
60;;9;1;84;;141;Sauerlach;48,49; 4 932; 2 526; 2 406;102
60;;9;1;84;;142;Schäftlarn;16,66; 5 078; 2 503; 2 575;305
60;;9;1;84;;144;Strasslach;28,38; 2 343; 1 211; 1 132;83
60;;9;1;84;;145;Taufkirchen;22,26; 14 675; 7 332; 7 343;659
60;;9;1;84;;146;Neubiberg;5,76; 11 924; 7 896; 4 028;2 070
60;;9;1;84;;147;Unterföhring;12,9; 5 381; 2 680; 2 701;417
60;;9;1;84;;148;Unterhaching;9,55; 17 041; 8 120; 8 921;1 784
60;;9;1;84;;149;Unterschleissheim;14,39; 15 897; 7 789; 8 108;1 105
60;;9;1;84;;444;München, Gemfr. Gebiet;130,69;;;0;0
40;;9;1;85;;;Neuburg-Schrobenhausen;;;;;
60;;9;1;85;;113;Aresing;29,95; 2 105; 1 060; 1 045;70
60;;9;1;85;;116;Berg I. Gau;22,6; 1 007;510;497;45
60;;9;1;85;;118;Bergheim;28,93; 1 390;697;693;48
60;;9;1;85;;123;Brunnen;32,12; 1 367;689;678;43
60;;9;1;85;;125;Burgheim, Markt;49,7; 3 928; 1 883; 2 045;79
60;;9;1;85;;127;Ehekirchen;62,79; 2 970; 1 505; 1 465;47
60;;9;1;85;;131;Gachenbach;30,31; 1 734;861;873;57
60;;9;1;85;;139;Karlshuld;28,23; 3 357; 1 668; 1 689;119
60;;9;1;85;;140;Karlskron;38,48; 3 106; 1 516; 1 590;81
60;;9;1;85;;143;Langenmosen;23,92; 1 176;609;567;49
60;;9;1;85;;149;Neuburg A. D. Donau, Stadt;79,38; 24 097; 11 598; 12 499;304
60;;9;1;85;;150;Oberhausen;26,96; 1 910;968;942;71
60;;9;1;85;;153;Rennertshofen, Markt;93,05; 3 962; 1 943; 2 019;43
60;;9;1;85;;157;Rohrenfels;16,68;985;491;494;59
60;;9;1;85;;158;Schrobenhausen, Stadt;75,36; 14 628; 6 866; 7 762;194
60;;9;1;85;;163;Königsmoos;41,98; 3 174; 1 574; 1 600;76
60;;9;1;85;;166;Waidhofen;27,32; 1 591;780;811;58
60;;9;1;85;;168;Weichering;25,56; 1 825;876;949;71
60;;9;1;85;;444;Neuburg-Schrobenhausen, Gemfr. Gebiet;6,5;;;0;0
40;;9;1;86;;;Pfaffenhofen A.D.Ilm;;;;;
60;;9;1;86;;113;Baar;6,3; 1 976;992;984;314
60;;9;1;86;;114;Ebenhausen;8,47; 1 612;810;802;190
60;;9;1;86;;116;Ernsgaden;8,21; 1 105;559;546;135
60;;9;1;86;;122;Geisenfeld, Stadt;88,33; 7 124; 3 410; 3 714;81
60;;9;1;86;;125;Gerolsbach;58,92; 2 494; 1 220; 1 274;42
60;;9;1;86;;126;Hettenshausen;18,6; 1 404;699;705;75
60;;9;1;86;;128;Hohenwart, Markt;52,24; 3 299; 1 542; 1 757;63
60;;9;1;86;;130;Ilmmünster;13,89; 1 511;750;761;109
60;;9;1;86;;132;Jetzendorf;21,74; 2 081; 1 009; 1 072;96
60;;9;1;86;;137;Manching;35,37; 9 810; 5 307; 4 503;277
60;;9;1;86;;139;Münchsmünster;15,84; 2 259; 1 138; 1 121;143
60;;9;1;86;;143;Pfaffenhofen A. D. Ilm, Stadt;92,6; 15 715; 7 420; 8 295;170
60;;9;1;86;;144;Pörnbach;22,64; 1 377;655;722;61
60;;9;1;86;;146;Reichertshausen;23,63; 3 285; 1 647; 1 638;139
60;;9;1;86;;147;Reichertshofen, Markt;36,26; 5 315; 2 635; 2 680;147
60;;9;1;86;;149;Rohrbach;29,62; 3 210; 1 604; 1 606;108
60;;9;1;86;;151;Scheyern;38,29; 3 582; 1 908; 1 674;94
60;;9;1;86;;152;Schweitenkirchen;53; 3 209; 1 655; 1 554;61
60;;9;1;86;;158;Vohburg A. D. Donau, Stadt;45,17; 5 630; 2 768; 2 862;125
60;;9;1;86;;162;Wolnzach, Markt;91,55; 7 354; 3 588; 3 766;80
40;;9;1;87;;;Rosenheim;;;;;
60;;9;1;87;;113;Amerang;38,6; 2 533; 1 206; 1 327;66
60;;9;1;87;;114;Aschau I. Chiemgau;79,6; 3 877; 1 702; 2 175;49
60;;9;1;87;;116;Babensham;54,31; 2 245; 1 112; 1 133;41
60;;9;1;87;;117;Bad Aibling, Stadt;41,07; 11 852; 5 428; 6 424;289
60;;9;1;87;;118;Bernau A. Chiemsee;24,01; 4 676; 2 238; 2 438;195
60;;9;1;87;;120;Brannenburg;33,67; 4 956; 2 441; 2 515;147
60;;9;1;87;;121;Breitbrunn A. Chiemsee;8,13; 1 313;633;680;162
60;;9;1;87;;122;Bruckmühl, Markt;50,15; 11 488; 5 600; 5 888;229
60;;9;1;87;;123;Chiemsee;2,57;680;137;543;265
60;;9;1;87;;125;Eggstätt;24,29; 1 698;848;850;70
60;;9;1;87;;126;Eiselfing;34,43; 2 271; 1 121; 1 150;66
60;;9;1;87;;128;Endorf I. Ob, Markt;40,12; 4 959; 2 442; 2 517;124
60;;9;1;87;;129;Bad Feilnbach;57,42; 5 175; 2 433; 2 742;90
60;;9;1;87;;130;Feldkirchen-Westerham;54,23; 7 621; 3 812; 3 809;141
60;;9;1;87;;131;Flintsbach A. Inn;31,36; 2 146;960; 1 186;68
60;;9;1;87;;132;Frasdorf;32,69; 2 291; 1 129; 1 162;70
60;;9;1;87;;134;Griesstätt;29,52; 1 767;848;919;60
60;;9;1;87;;137;Grosskarolinenfeld;29,04; 4 258; 2 091; 2 167;147
60;;9;1;87;;138;Gstadt A. Chiemsee;10,7;947;426;521;89
60;;9;1;87;;139;Halfing;22,8; 1 961;927; 1 034;86
60;;9;1;87;;142;Schechen;31,72; 3 245; 1 671; 1 574;102
60;;9;1;87;;145;Höslwang;16,17;852;437;415;53
60;;9;1;87;;148;Kiefersfelden;36,72; 5 479; 2 623; 2 856;149
60;;9;1;87;;150;Kolbermoor, Stadt;19,8; 12 748; 6 152; 6 596;644
60;;9;1;87;;154;Neubeuern, Markt;15,3; 3 024; 1 533; 1 491;198
60;;9;1;87;;156;Nussdorf A. Inn;28,58; 2 212; 1 225;987;77
60;;9;1;87;;157;Oberaudorf;59,22; 4 237; 1 872; 2 365;72
60;;9;1;87;;159;Pfaffing;53,54; 3 953; 1 966; 1 987;74
60;;9;1;87;;162;Prien A. Chiemsee, Markt;20,88; 8 775; 4 076; 4 699;420
60;;9;1;87;;163;Prutting;16,22; 1 772;885;887;109
60;;9;1;87;;164;Ramerberg;8,07;964;478;486;119
60;;9;1;87;;165;Raubling;44,2; 8 512; 4 078; 4 434;193
60;;9;1;87;;167;Riedering;37,94; 3 980; 1 969; 2 011;105
60;;9;1;87;;168;Rimsting;19,83; 2 650; 1 250; 1 400;134
60;;9;1;87;;169;Rohrdorf;28,84; 4 084; 1 980; 2 104;142
60;;9;1;87;;170;Rott A. Inn;19,54; 2 900; 1 411; 1 489;148
60;;9;1;87;;172;Samerberg;33,39; 1 999;958; 1 041;60
60;;9;1;87;;173;Schonstett;13,79; 1 034;505;529;75
60;;9;1;87;;174;Söchtenau;25,6; 1 900;960;940;74
60;;9;1;87;;176;Soyen;28,94; 2 086; 1 042; 1 044;72
60;;9;1;87;;177;Stephanskirchen;26,41; 8 986; 4 343; 4 643;340
60;;9;1;87;;179;Tuntenhausen;69,46; 3 991; 2 011; 1 980;57
60;;9;1;87;;181;Vogtareuth;34,02; 2 035;992; 1 043;60
60;;9;1;87;;182;Wasserburg A. Inn, Stadt;39,31; 13 506; 6 568; 6 938;344
60;;9;1;87;;444;Rosenheim, Gemfr. Gebiet;10,37;;;0;0
40;;9;1;88;;;Starnberg;;;;;
60;;9;1;88;;113;Berg;32,35; 6 679; 3 088; 3 591;206
60;;9;1;88;;117;Andechs;40,45; 2 442; 1 236; 1 206;60
60;;9;1;88;;118;Feldafing;9,15; 4 850; 2 574; 2 276;530
60;;9;1;88;;120;Gauting;50,31; 17 886; 8 357; 9 529;356
60;;9;1;88;;121;Gilching;31,58; 11 649; 5 666; 5 983;369
60;;9;1;88;;124;Herrsching A. Ammersee;20,87; 8 044; 3 858; 4 186;385
60;;9;1;88;;126;Inning A. Ammersee;24,42; 3 207; 1 547; 1 660;131
60;;9;1;88;;127;Krailling;15,96; 7 287; 3 447; 3 840;457
60;;9;1;88;;132;Seefeld;34,86; 5 487; 2 617; 2 870;157
60;;9;1;88;;137;Pöcking;20,94; 5 242; 2 652; 2 590;250
60;;9;1;88;;139;Starnberg, Stadt;61,74; 17 420; 7 767; 9 653;282
60;;9;1;88;;141;Tutzing;35,65; 9 013; 3 983; 5 030;253
60;;9;1;88;;144;Wessling;22,6; 4 037; 2 026; 2 011;179
60;;9;1;88;;145;Wörthsee;20,42; 3 408; 1 662; 1 746;167
60;;9;1;88;;444;Starnberg, Gemfr. Gebiet;66,64;;;0;0
40;;9;1;89;;;Traunstein;;;;;
60;;9;1;89;;111;Altenmarkt A. D. Alz;26,09; 3 177; 1 491; 1 686;122
60;;9;1;89;;113;Bergen;36,93; 3 657; 1 695; 1 962;99
60;;9;1;89;;114;Chieming;35,36; 3 382; 1 613; 1 769;96
60;;9;1;89;;115;Engelsberg;34,17; 1 542;776;766;45
60;;9;1;89;;118;Fridolfing;44,38; 3 234; 1 517; 1 717;73
60;;9;1;89;;119;Grabenstätt;40,18; 3 235; 1 500; 1 735;81
60;;9;1;89;;120;Grassau, Markt;34,79; 5 209; 2 339; 2 870;150
60;;9;1;89;;124;Inzell;42,33; 3 561; 1 641; 1 920;84
60;;9;1;89;;126;Kienberg;22,83; 1 114;552;562;49
60;;9;1;89;;127;Kirchanschöring;25,23; 2 521; 1 190; 1 331;100
60;;9;1;89;;129;Marquartstein;13,34; 2 607; 1 279; 1 328;195
60;;9;1;89;;130;Nussdorf;16,12; 1 721;852;869;107
60;;9;1;89;;133;Obing;44,02; 3 056; 1 468; 1 588;69
60;;9;1;89;;134;Palling;53,83; 2 764; 1 337; 1 427;51
60;;9;1;89;;135;Petting;29,93; 1 788;881;907;60
60;;9;1;89;;137;Pittenhart;29; 1 261;623;638;43
60;;9;1;89;;139;Reit im Winkl;70,99; 2 572; 1 201; 1 371;36
60;;9;1;89;;140;Ruhpolding;148,05; 6 268; 2 719; 3 549;42
60;;9;1;89;;141;Schleching;45,17; 1 721;794;927;38
60;;9;1;89;;142;Schnaitsee;61,13; 2 909; 1 448; 1 461;48
60;;9;1;89;;143;Seeon-Seebruck;47,87; 3 470; 1 650; 1 820;72
60;;9;1;89;;145;Siegsdorf;55,08; 7 052; 3 272; 3 780;128
60;;9;1;89;;146;Staudach-Egerndach;19,39;960;445;515;50
60;;9;1;89;;148;Surberg;23,74; 2 685; 1 318; 1 367;113
60;;9;1;89;;149;Tacherting;50,25; 4 377; 2 147; 2 230;87
60;;9;1;89;;150;Taching A. See;26,78; 1 639;799;840;61
60;;9;1;89;;152;Tittmoning, Stadt;71,89; 4 957; 2 295; 2 662;69
60;;9;1;89;;154;Traunreut, Stadt;45,03; 18 516; 8 783; 9 733;411
60;;9;1;89;;155;Traunstein, Stadt;48,58; 17 078; 7 524; 9 554;352
60;;9;1;89;;157;Trostberg, Stadt;51,54; 9 719; 4 458; 5 261;189
60;;9;1;89;;159;Übersee;29,4; 3 802; 1 792; 2 010;129
60;;9;1;89;;160;Unterwössen;41,27; 2 691; 1 240; 1 451;65
60;;9;1;89;;161;Vachendorf;9,95; 1 462;685;777;147
60;;9;1;89;;162;Waging A. See, Markt;48,88; 4 997; 2 340; 2 657;102
60;;9;1;89;;165;Wonneberg;18,01; 1 071;516;555;59
60;;9;1;89;;444;Traunstein, Gemfr. Gebiet;96,48;;;0;0
40;;9;1;90;;;Weilheim-Schongau;;;;;
60;;9;1;90;;111;Altenstadt;18,68; 2 932; 1 467; 1 465;157
60;;9;1;90;;113;Antdorf;22,36;964;493;471;43
60;;9;1;90;;114;Bernbeuren;41,69; 1 722;843;879;41
60;;9;1;90;;115;Bernried;13,8; 1 931;805; 1 126;140
60;;9;1;90;;117;Böbing;40,35; 1 288;614;674;32
60;;9;1;90;;118;Burggen;24,93; 1 257;644;613;50
60;;9;1;90;;120;Eberfing;27,92;842;427;415;30
60;;9;1;90;;121;Eglfing;16,16;754;382;372;47
60;;9;1;90;;126;Habach;12,15;633;324;309;52
60;;9;1;90;;129;Hohenfurch;12,41; 1 191;592;599;96
60;;9;1;90;;130;Hohenpeissenberg;20,43; 3 065; 1 434; 1 631;150
60;;9;1;90;;131;Huglfing;24,35; 1 800;917;883;74
60;;9;1;90;;132;Iffeldorf;27,6; 1 685;776;909;61
60;;9;1;90;;133;Ingenried;17,44;696;346;350;40
60;;9;1;90;;135;Oberhausen;14,9; 1 388;696;692;93
60;;9;1;90;;136;Obersöchering;22,28;968;489;479;43
60;;9;1;90;;138;Pähl;32,21; 1 615;798;817;50
60;;9;1;90;;139;Peissenberg, Markt;32,68; 10 560; 5 033; 5 527;323
60;;9;1;90;;140;Peiting, Markt;75,16; 10 821; 5 939; 4 882;144
60;;9;1;90;;141;Penzberg, Stadt;25,71; 12 201; 5 869; 6 332;475
60;;9;1;90;;142;Polling;29,19; 2 518; 1 252; 1 266;86
60;;9;1;90;;143;Prem;15,98;772;369;403;48
60;;9;1;90;;144;Raisting;21,96; 1 451;692;759;66
60;;9;1;90;;145;Rottenbuch;31,44; 1 656;724;932;53
60;;9;1;90;;148;Schongau, Stadt;21,36; 10 427; 4 833; 5 594;488
60;;9;1;90;;149;Schwabbruck;7,32;627;305;322;86
60;;9;1;90;;151;Schwabsoien;17,03; 1 020;510;510;60
60;;9;1;90;;152;Seeshaupt;29,98; 2 451; 1 124; 1 327;82
60;;9;1;90;;153;Sindelsdorf;17,51;814;392;422;46
60;;9;1;90;;154;Steingaden;64,07; 2 397; 1 178; 1 219;37
60;;9;1;90;;157;Weilheim I. Ob, Stadt;55,51; 17 100; 8 068; 9 032;308
60;;9;1;90;;158;Wessobrunn;51,1; 1 735;814;921;34
60;;9;1;90;;159;Wielenbach;32,99; 2 485; 1 253; 1 232;75
60;;9;1;90;;160;Wildsteig;47,8;949;473;476;20
20;;9;2;;;;Reg.-Bez. Niederbayern;;;;;
40;;9;2;61;;;Landshut, Stadt;;;;;
60;;9;2;61;;0;Landshut, Stadt;64,22; 55 803; 24 973; 30 830;869
40;;9;2;62;;;Passau, Stadt;;;;;
60;;9;2;62;;0;Passau, Stadt;69,71; 50 698; 23 340; 27 358;727
40;;9;2;63;;;Straubing, Stadt;;;;;
60;;9;2;63;;0;Straubing, Stadt;67,64; 42 674; 19 751; 22 923;631
40;;9;2;71;;;Deggendorf;;;;;
60;;9;2;71;;111;Aholming;29,34; 1 801;893;908;61
60;;9;2;71;;113;Auerbach;24,08; 1 573;765;808;65
60;;9;2;71;;114;Aussernzell;24,13; 1 171;581;590;49
60;;9;2;71;;116;Bernried;36,9; 3 697; 1 786; 1 911;100
60;;9;2;71;;118;Buchhofen;15,67;894;430;464;57
60;;9;2;71;;119;Deggendorf, Stadt;77,22; 30 649; 14 460; 16 189;397
60;;9;2;71;;122;Grafling;46,28; 2 471; 1 210; 1 261;53
60;;9;2;71;;123;Grattersdorf;25,98; 1 222;596;626;47
60;;9;2;71;;125;Hengersberg, Markt;45,85; 5 835; 2 808; 3 027;127
60;;9;2;71;;126;Hunding;14,66; 1 016;480;536;69
60;;9;2;71;;127;Iggensbach;18,82; 1 695;805;890;90
60;;9;2;71;;128;Künzing;39,65; 2 766; 1 312; 1 454;70
60;;9;2;71;;130;Lalling;27,95; 1 240;605;635;44
60;;9;2;71;;132;Metten, Markt;11,89; 3 686; 1 823; 1 863;310
60;;9;2;71;;135;Moos;32,26; 1 747;828;919;54
60;;9;2;71;;138;Niederalteich;9,95; 1 653;978;675;166
60;;9;2;71;;139;Oberpöring;17,39;913;442;471;53
60;;9;2;71;;140;Offenberg;23,78; 2 422; 1 178; 1 244;102
60;;9;2;71;;141;Osterhofen, Stadt;111,24; 10 028; 4 496; 5 532;90
60;;9;2;71;;143;Otzing;30,42; 1 487;740;747;49
60;;9;2;71;;146;Plattling, Stadt;35,78; 10 363; 4 726; 5 637;290
60;;9;2;71;;148;Schaufling;25,42; 1 277;613;664;50
60;;9;2;71;;149;Schöllnach, Markt;39,94; 4 031; 1 883; 2 148;101
60;;9;2;71;;151;Stephansposching;44,69; 2 484; 1 204; 1 280;56
60;;9;2;71;;152;Wallerfing;20,76; 1 119;536;583;54
60;;9;2;71;;153;Winzer, Markt;27,72; 3 133; 1 509; 1 624;113
60;;9;2;71;;444;Deggendorf, Gemfr. Gebiet;2,39;;;0;0
40;;9;2;72;;;Freyung-Grafenau;;;;;
60;;9;2;72;;116;Eppenschlag;17,01;787;379;408;46
60;;9;2;72;;118;Freyung, Stadt;48,58; 6 881; 3 224; 3 657;142
60;;9;2;72;;119;Fürsteneck;10,43;749;363;386;72
60;;9;2;72;;120;Grafenau, Stadt;63,93; 8 062; 3 845; 4 217;126
60;;9;2;72;;121;Grainet;36,12; 1 915;894; 1 021;53
60;;9;2;72;;122;Haidmühle;21,01; 1 741;821;920;83
60;;9;2;72;;126;Hinterschmiding;20,97; 1 971;916; 1 055;94
60;;9;2;72;;127;Hohenau;43,13; 2 957; 1 374; 1 583;69
60;;9;2;72;;128;Innernzell;22,12; 1 406;673;733;64
60;;9;2;72;;129;Jandelsbrunn;42,42; 3 037; 1 485; 1 552;72
60;;9;2;72;;134;Mauth;28,85; 2 428; 1 201; 1 227;84
60;;9;2;72;;136;Neureichenau;46,38; 3 781; 1 793; 1 988;82
60;;9;2;72;;138;Perlesreut, Markt;29,57; 2 615; 1 220; 1 395;88
60;;9;2;72;;139;Philippsreut;10,24;702;319;383;69
60;;9;2;72;;140;Ringelai;16,39; 1 703;781;922;104
60;;9;2;72;;141;Röhrnbach, Markt;40,71; 3 925; 1 879; 2 046;96
60;;9;2;72;;142;Saldenburg;28,04; 1 867;905;962;67
60;;9;2;72;;143;Sankt Oswald-Riedlhütte;40,26; 3 123; 1 521; 1 602;78
60;;9;2;72;;145;Schöfweg;15,89; 1 095;504;591;69
60;;9;2;72;;146;Schönanger;27,53; 1 978;914; 1 064;72
60;;9;2;72;;147;Schönberg, Markt;32,76; 3 513; 1 627; 1 886;107
60;;9;2;72;;149;Spiegelau;40,43; 4 153; 1 904; 2 249;103
60;;9;2;72;;150;Thurmansbang;33,01; 2 366; 1 114; 1 252;72
60;;9;2;72;;151;Waldkirchen, Stadt;80,03; 8 876; 4 214; 4 662;111
60;;9;2;72;;152;Zenting;21,72; 1 084;495;589;50
60;;9;2;72;;444;Freyung-Grafenau, Gemfr. Gebiet;166,79;;;0;0
40;;9;2;73;;;Kelheim;;;;;
60;;9;2;73;;111;Abensberg, Stadt;60,3; 8 755; 4 211; 4 544;145
60;;9;2;73;;113;Aiglsbach;40,04; 1 197;596;601;30
60;;9;2;73;;115;Attenhofen;31,51;989;513;476;31
60;;9;2;73;;116;Bad Abbach, Markt;55,2; 6 318; 3 018; 3 300;114
60;;9;2;73;;119;Biburg;14,21;883;438;445;62
60;;9;2;73;;121;Essing, Markt;17,38;970;476;494;56
60;;9;2;73;;125;Hausen;34,68; 1 568;791;777;45
60;;9;2;73;;127;Herrngiersdorf;25,11;950;495;455;38
60;;9;2;73;;133;Ihrlerstein;23,1; 3 390; 1 650; 1 740;147
60;;9;2;73;;137;Kelheim, Stadt;77,26; 14 165; 6 648; 7 517;183
60;;9;2;73;;139;Kirchdorf;16,52;634;310;324;38
60;;9;2;73;;141;Langquaid, Markt;56,69; 3 491; 1 689; 1 802;62
60;;9;2;73;;147;Mainburg, Stadt;61,73; 10 503; 5 146; 5 357;170
60;;9;2;73;;152;Neustadt A. D. Donau, Stadt;93,49; 9 383; 4 637; 4 746;100
60;;9;2;73;;159;Painten, Markt;13,51; 1 809;875;934;134
60;;9;2;73;;163;Ratzenhofen;32,63; 1 505;706;799;46
60;;9;2;73;;164;Riedenburg, Stadt;100,77; 4 807; 2 252; 2 555;48
60;;9;2;73;;165;Rohr I. Nb, Markt;54,21; 2 920; 1 467; 1 453;54
60;;9;2;73;;166;Saal A. D. Donau;44,18; 5 038; 2 366; 2 672;114
60;;9;2;73;;172;Siegenburg, Markt;25,63; 2 253; 1 111; 1 142;88
60;;9;2;73;;175;Teugn;17,08; 1 104;562;542;65
60;;9;2;73;;177;Train;10,14; 1 254;617;637;124
60;;9;2;73;;178;Volkenschwand;29,12; 1 340;656;684;46
60;;9;2;73;;181;Wildenberg;18,13; 1 078;543;535;59
60;;9;2;73;;444;Kelheim, Gemfr. Gebiet;114,54;;;0;0
40;;9;2;74;;;Landshut;;;;;
60;;9;2;74;;111;Adlkofen;47,84; 2 876; 1 430; 1 446;60
60;;9;2;74;;112;Aham;37,99; 1 711;824;887;45
60;;9;2;74;;113;Altdorf;23,02; 8 390; 4 066; 4 324;364
60;;9;2;74;;114;Altfraunhofen;24,29; 1 344;645;699;55
60;;9;2;74;;118;Baierbach;16,76;603;305;298;36
60;;9;2;74;;119;Bayerbach B. Ergoldsbach;25,41; 1 302;616;686;51
60;;9;2;74;;120;Bodenkirchen;61,94; 4 063; 1 984; 2 079;66
60;;9;2;74;;121;Buch A. Erlbach;26,77; 2 139; 1 046; 1 093;80
60;;9;2;74;;124;Eching;30,12; 1 884;955;929;63
60;;9;2;74;;126;Ergolding, Markt;37,09; 8 277; 4 004; 4 273;223
60;;9;2;74;;127;Ergoldsbach, Markt;57,06; 6 018; 2 756; 3 262;105
60;;9;2;74;;128;Essenbach;84,2; 6 879; 3 383; 3 496;82
60;;9;2;74;;132;Furth;20,94; 1 977; 1 022;955;94
60;;9;2;74;;134;Geisenhausen, Markt;62,54; 4 969; 2 334; 2 635;79
60;;9;2;74;;135;Gerzen;17,34; 1 731;824;907;100
60;;9;2;74;;141;Hohenthann;68,35; 2 676; 1 362; 1 314;39
60;;9;2;74;;145;Kröning;39,46; 1 650;825;825;42
60;;9;2;74;;146;Kumhausen;37,1; 3 238; 1 578; 1 660;87
60;;9;2;74;;153;Neufahrn I. Nb;38,66; 3 283; 1 635; 1 648;85
60;;9;2;74;;154;Neufraunhofen;17,93;892;432;460;50
60;;9;2;74;;156;Niederaichbach;34,23; 2 433; 1 268; 1 165;71
60;;9;2;74;;165;Obersüßbach;23,61;974;485;489;41
60;;9;2;74;;172;Pfeffenhausen, Markt;71,86; 4 182; 2 011; 2 171;58
60;;9;2;74;;174;Postau;34,84; 1 301;615;686;37
60;;9;2;74;;176;Rottenburg A. D. Laaber, Stadt;90,25; 7 087; 3 343; 3 744;79
60;;9;2;74;;179;Schalkham;22,69;923;440;483;41
60;;9;2;74;;182;Tiefenbach;24,84; 2 317; 1 144; 1 173;93
60;;9;2;74;;183;Velden, Markt;49,45; 4 404; 2 109; 2 295;89
60;;9;2;74;;184;Vilsbiburg, Stadt;68,67; 9 507; 4 295; 5 212;138
60;;9;2;74;;185;Vilsheim;21,72; 1 584;785;799;73
60;;9;2;74;;187;Weihmichl;32,18; 1 678;873;805;52
60;;9;2;74;;188;Weng;15,62;957;462;495;61
60;;9;2;74;;191;Wörth a.d. Isar;4,87; 1 265;618;647;260
60;;9;2;74;;193;Wurmsham;28,1; 1 136;557;579;40
60;;9;2;74;;194;Bruckberg;51,11; 3 480; 1 678; 1 802;68
60;;9;2;74;;444;Landshut, Gemfr. Gebiet;0,9;;;0;0
40;;9;2;75;;;Passau;;;;;
60;;9;2;75;;111;Aicha Vorm Wald;20,2; 1 800;859;941;89
60;;9;2;75;;112;Aidenbach, Markt;17,11; 2 323; 1 052; 1 271;136
60;;9;2;75;;114;Aldersbach;45,85; 3 420; 1 642; 1 778;75
60;;9;2;75;;116;Bad Füssing;55,1; 5 321; 2 388; 2 933;97
60;;9;2;75;;117;Beutelsbach;20,38; 1 000;473;527;49
60;;9;2;75;;118;Breitenberg;29,84; 1 951;939; 1 012;65
60;;9;2;75;;119;Büchlberg;28,07; 3 094; 1 540; 1 554;110
60;;9;2;75;;120;Eging A. See, Markt;23,71; 3 014; 1 403; 1 611;127
60;;9;2;75;;121;Fürstenstein;19,3; 3 396; 1 576; 1 820;176
60;;9;2;75;;122;Fürstenzell, Markt;79,29; 6 418; 3 155; 3 263;81
60;;9;2;75;;124;Griesbach I. Rottal, Stadt;69,81; 6 451; 2 963; 3 488;92
60;;9;2;75;;125;Haarbach;45,42; 2 284; 1 103; 1 181;50
60;;9;2;75;;126;Hauzenberg, Stadt;82,97; 11 530; 5 535; 5 995;139
60;;9;2;75;;127;Hofkirchen, Markt;32,85; 2 830; 1 327; 1 503;86
60;;9;2;75;;128;Hutthurm, Markt;37,15; 4 567; 2 220; 2 347;123
60;;9;2;75;;130;Kirchham;18,46; 1 782;970;812;97
60;;9;2;75;;131;Kößlarn, Markt;25,49; 1 666;778;888;65
60;;9;2;75;;132;Malching;25,21; 1 066;499;567;42
60;;9;2;75;;133;Neuburg A. Inn;41,8; 3 161; 1 504; 1 657;76
60;;9;2;75;;134;Neuhaus A. Inn;30,91; 2 905; 1 273; 1 632;94
60;;9;2;75;;135;Neukirchen Vorm Wald;24,37; 2 000;986; 1 014;82
60;;9;2;75;;137;Obernzell, Markt;18,15; 3 414; 1 516; 1 898;188
60;;9;2;75;;138;Ortenburg, Markt;60,07; 6 289; 2 857; 3 432;105
60;;9;2;75;;141;Pocking, Stadt;68,98; 10 156; 4 722; 5 434;147
60;;9;2;75;;143;Rotthalmünster, Markt;44,51; 4 319; 1 956; 2 363;97
60;;9;2;75;;144;Ruderting;12,93; 2 405; 1 173; 1 232;186
60;;9;2;75;;145;Ruhstorf A.D. Rott;51,41; 5 631; 2 706; 2 925;110
60;;9;2;75;;146;Salzweg;31,92; 4 363; 2 179; 2 184;137
